commit_hash,label,predicted_label,predicted_prob,is_anomaly,reason
88120e9e9db38b6ccf851348542d5cd88e249881,David Lord,David Lord,0.97,False,
2a6579430649d6514384ca592730c6995e140c43,David Lord,David Lord,0.8,False,
f0a6dcfbb8cc526f19aa4e672d3b106c65cb18ca,David Lord,David Lord,0.86,False,
f7c35bf0d51d1ae02709e39fe29110e12f64fb87,David Lord,David Lord,0.78,False,
dc9c5ef65a5f6ba2ce660fe99e94212c08bba65d,Markus Unterwaditzer,Markus Unterwaditzer,0.91,False,
bb83ae9843fd1e170a97139d489399c4823ba779,Markus Unterwaditzer,David Lord,0.6073809523809524,True,predicted_label_mismatch
571334df8e26333f34873a3dcb84441946e6c64c,Markus Unterwaditzer,Markus Unterwaditzer,0.77,False,
f347d3c59e3304474ca85b17e24261f127b27282,Markus Unterwaditzer,David Lord,0.72,True,predicted_label_mismatch
a558d47ee2b007f039985ec9124ffcc9c36e959f,Markus Unterwaditzer,Markus Unterwaditzer,0.91,False,
e2f4c0ac165aceb8c171e1f72144c17e264b0e14,David Lord,David Lord,0.64,False,
ae133aa1734775f03560bde3d98c7f7d1c1569f7,David Lord,David Lord,0.76,False,
5d9dd0b379a63d5a90265f2469f86fbd81b05853,David Lord,David Lord,0.894,False,
b11f7354d17ae4d7d11bc1b204cac98573f48965,David Lord,David Lord,0.83,False,
f962720f7a835df086a11a1ba910e3210675b9b8,David Lord,David Lord,0.73,False,
88b0213357d5ced865d5bfc4d54e9b14f2bbe146,David Lord,David Lord,0.7716666666666667,False,
a0e38a8cf12ea2f7ea99f17c6568afdc1e634b72,David Lord,David Lord,0.8533333333333334,False,
e706b5e5448b837f34d11107e9f9295f0e5a9780,David Lord,David Lord,0.4375,True,low_confidence<0.5
99208f1512c4198b67dae0aa7a31708765edc3ee,David Lord,David Lord,0.795,False,
a693f22a5af210a752ab4b2b73b6568c9706a824,David Lord,David Lord,0.72,False,
7ecdbcfa2b2d1c83c8c6561b49303ed5b1042350,David Lord,David Lord,0.9,False,
01ddf54b87850c50ee9020c6027647e0c5fca283,David Lord,David Lord,0.93,False,
0c949089566cfec9b0435ba6ada601acef8f09fa,David Lord,David Lord,0.82,False,
5b96e00972b2799728470ef9a3b49a99dff22cda,David Lord,David Lord,0.825,False,
c8e56d58077d29e2c9478f133b3c69ba73deead5,David Lord,David Lord,0.89,False,
532ca2e08961b6ffd925c28581c45795986755ee,David Lord,David Lord,0.5332857142857144,False,
54a18a5e94116342b2f16a8d558cce366b644a64,David Lord,David Lord,0.8,False,
8858135043a42df9f0728eb548d3272b476100b6,David Lord,David Lord,0.74,False,
cd593bf117b7747c5c5b5aec8476315f9b2fbbdb,David Lord,David Lord,0.95,False,
e2067649551033c74e7937b89af9a9874a96d279,David Lord,David Lord,0.72,False,
a037762781929a9a658250f3247bfd131d634b0e,David Lord,David Lord,0.94,False,
ce813ae5214acc91b1686e09559bb3fdc28a74e9,David Lord,David Lord,0.94,False,
81c2440a054a0aa9110ec1d5aa0955055c08050e,David Lord,David Lord,0.84,False,
898c8621b175ade4c623ec61d04f24e02c05e0e6,David Lord,David Lord,0.3216666666666667,True,low_confidence<0.5
a11212377d74a48591dda7015c9208048d34caa3,David Lord,David Lord,0.6383333333333333,False,
38df3df7357a152ae8e6fa8c596a7c9c595b2fc3,David Lord,Armin Ronacher,0.4575,True,predicted_label_mismatch;low_confidence<0.5
701faf0724d8aa18d7ed2907b63c143725dd3e7d,David Lord,David Lord,0.85,False,
964c5c5aca08a81164968b8d71eca6925cdbd935,David Lord,David Lord,0.62,False,
39f7aaa41678bbd110365a55453dd5e395655bb8,David Lord,David Lord,0.77,False,
89aaac7fe00f1d8fb2f326310bf813430fe0d3bb,David Lord,Ron DuPlain,0.48,True,predicted_label_mismatch;low_confidence<0.5
849fc4b90c009d9bbbb604b2997d18340fb7ec2d,David Lord,David Lord,0.8,False,
c62b614d9cbe813d7803c8ecfea2b7bf5a6eaab9,David Lord,David Lord,0.75,False,
65b22926f7673b419a9da82f3213d7243c968af1,David Lord,David Lord,0.85,False,
471c7f3220f45f60a56515f9c1dc55c794b6ff36,David Lord,David Lord,0.87,False,
9f61ed99da17c3553307ebc8c8477372b8ce6622,David Lord,David Lord,0.78,False,
c5be20b53ca577be5569b1a327e88991f2ea69a0,David Lord,David Lord,0.91,False,
a4ae7f4d3c1071ab91f0f49fc7b6558c47929e33,David Lord,David Lord,0.94,False,
bdf31cd423a295de2f6956b2e8da1d8f26c91858,David Lord,David Lord,0.88,False,
cb94f4c5d3d4e1797207fd03d20d06c7bc0d05b4,David Lord,David Lord,0.81,False,
90854c756a8ccbe0bedf35dd92eb7ff69f7401b1,Kenneth Reitz,Kenneth Reitz,0.65,False,
31174fecd2dccd48aa56d4eefc7c808ae93d9262,Kenneth Reitz,Kenneth Reitz,0.73,False,
d911c897eecda957a7887e3b47bcd19198e99c2c,Kenneth Reitz,Kenneth Reitz,0.68,False,
4eca29f68bba819494e91270ef27f9c2f4b57bb2,Kenneth Reitz,Kenneth Reitz,0.69,False,
386ac92bdd4192450fdff833c7a0d7dbee73ef1e,Kenneth Reitz,Kenneth Reitz,0.81,False,
e6740ec2f3cda96a1f1c42f25875c0182ea99fd7,Kenneth Reitz,Kenneth Reitz,0.65,False,
3acec5f801864e8a6fbac759e45569950dec719d,Kenneth Reitz,Kenneth Reitz,0.71,False,
c72e7c7c70f1553295022c70d5058ed11932c16a,Kenneth Reitz,David Lord,0.66,True,predicted_label_mismatch
63ddf2d47997299002cda290821909c02ca80675,Kenneth Reitz,Kenneth Reitz,0.75,False,
090109b63772669f838d4786ce9a2483e75478c0,Kenneth Reitz,Kenneth Reitz,0.69,False,
cf926b8e73acfd373de23868c8d0ef4d1ce73870,Kenneth Reitz,Kenneth Reitz,0.89,False,
a63a4cb034955f5d9c4b14f87a5337d94ba472a1,Kenneth Reitz,Kenneth Reitz,0.62,False,
e26cc8f9043946e7c9259699af9486dfe2148a53,Kenneth Reitz,Kenneth Reitz,0.55,False,
7c0b36f1467d2d8ea5fdc572d5edfce476a6eb89,Kenneth Reitz,David Lord,0.41928571428571426,True,predicted_label_mismatch;low_confidence<0.5
a4869eb4d2bcb25e6cc5c2e285601abfddea7f4c,Kenneth Reitz,Kenneth Reitz,0.68,False,
11f463f1bdd218437694a0ea947c1647c14ad906,David Lord,David Lord,0.9291666666666667,False,
8eff9bda3dbd4363a046778e9a98027c30b7e22c,David Lord,David Lord,0.805,False,
4ef3500db1427c01685eed451adfd7d8cb8847c6,Kenneth Reitz,Kenneth Reitz,0.68,False,
fe2974b7a44865a5c8062709a9a8603b86933251,Kenneth Reitz,Kenneth Reitz,0.61,False,
d2a46dc56d9af45af2ea4eb43c23686b14a76b92,David Lord,David Lord,0.5691666666666666,False,
1ee439adff49b4560f930bea9aa12845962087c0,Kenneth Reitz,Kenneth Reitz,0.66,False,
135f85a19137371cf4870dab1710618b61fe9183,Kenneth Reitz,Kenneth Reitz,0.62,False,
6a8c8c34844334d62bf56258cb0390f5999074c7,David Lord,David Lord,0.73,False,
aeb82a404f2926613f83070e039de34cc5842b52,David Lord,David Lord,0.72,False,
a37f675ccb766c2d6050b5c812aa8aef71d85646,David Lord,David Lord,0.86,False,
3c7625e8c0243fc7777031253e081b7140f57604,David Lord,David Lord,0.87,False,
90389140cc192113a0c08c54a2de22a41a397702,David Lord,David Lord,0.83,False,
399ac3c54fff4cb9d5c4673ce98e409a562b5745,David Lord,David Lord,0.79,False,
60feecc26c60b8b6ba5349baf8d4cca5cbfed223,David Lord,David Lord,0.83,False,
4a53840df00c3338e42afbf78811382a0d232484,David Lord,David Lord,0.76,False,
57974165444d551d281ae25171d4ec5e571c5ca7,David Lord,David Lord,0.97,False,
b8eba0a3fa940f85d43aa2a26bd31a75a446eb28,David Lord,David Lord,0.93,False,
b7eca826aa94d87b85a998916f1ccc0d3b4591c6,David Lord,David Lord,0.94,False,
abf54c8182b052db3173d50ba449b6ea9bd40b2b,David Lord,David Lord,0.8355,False,
b9c8c9bad124790ff0a8a9615d3d40a3b6fe2d83,David Lord,David Lord,0.84,False,
fb90c310b9c9099118c06a95183e38157727fa92,David Lord,David Lord,0.83,False,
045dccaefbb2582c260e324aebaec425d355b725,David Lord,David Lord,0.79,False,
42905b8a55adf66a77b2b11797092a64b51d526e,David Lord,David Lord,0.78,False,
8f3563cf79024056987864ad4229f03e6c1aec99,David Lord,David Lord,0.76,False,
9049755e3fac192d5c0cca5092a74a67e562cdc6,David Lord,David Lord,0.97,False,
859d9a9d5c3da114132ec9f0e515e1fa8030f68f,David Lord,David Lord,0.83,False,
c7f433c49bcd752a057020ba58672b6e441eec21,David Lord,David Lord,0.79,False,
ea2e9609bcefffe000cc5a184ab78239cd65d95b,David Lord,David Lord,0.69,False,
5e1ced3c055f7eb567bf7266c98de3d44ceea1b4,David Lord,David Lord,0.72,False,
ca176cb903f9566be07e359791e364ce2fe0b1bc,David Lord,David Lord,0.85,False,
bbd15d53ad129a2ef984fdf4dca1d93f2d913803,David Lord,David Lord,0.95,False,
9bee2500dde2976befd7e88de5d403a26d7ad675,David Lord,David Lord,0.96,False,
fd8b95952c3891c402b18d1d35c6a2d263b8c6fb,David Lord,David Lord,0.9157142857142857,False,
62406e667c8004cf0367a3ec5bcbed980cbc32bb,David Lord,David Lord,0.95,False,
217d5f9bc063ef8a605002648035c3e03c103a5f,David Lord,David Lord,0.79,False,
49f3e96844b5dfb6459412aa68e3f25ab3a65514,David Lord,David Lord,0.87,False,
5978a0f55f8ffd723d552645d70ac92e4e1148e4,David Lord,David Lord,0.795,False,
6637e201743225f8fc840d3b7cfcdae67f2895ef,David Lord,David Lord,0.88,False,
3b678b7927e38af1f50cfaa60e1c2fdeaf391325,David Lord,David Lord,0.89,False,
dbc70c9274e56968976abd94333f690627abb61d,David Lord,David Lord,0.83,False,
e97253e4c1a0380f0b70108e8f984b0d9b87ac11,David Lord,David Lord,0.48,True,low_confidence<0.5
63129e8426ba0ab71a3500172ca04fb41ca67daa,David Lord,David Lord,0.88,False,
fa7e8d6073052adc5ba69702db4dec6571ef0bfd,David Lord,David Lord,0.69,False,
12c45f06a5e0c2303977ce91abc3614b4b00556f,David Lord,David Lord,0.8525,False,
f29fa0d56b1e971ed9ac303806d7da153f6d6fa9,David Lord,David Lord,0.43333333333333335,True,low_confidence<0.5
16396248b829c61806ba65840aa70e0a3d8b3c8c,Grey Li,pre-commit-ci[bot],0.6432261904761905,True,predicted_label_mismatch
706e67ed9e28b676f99d896c5c93f3f9cd74370b,David Lord,David Lord,0.62,False,
5c12acefbb90d4328f896633b636c8e05d87a0dd,David Lord,David Lord,0.96,False,
b5f4c5215022a01823675038bc246dd1d771a543,David Lord,David Lord,0.88,False,
b80cf057fc2b41a5f642c222dbcb79ce28d3fe0e,David Lord,David Lord,0.92,False,
235c830759beca55a9d141c689f2a8c88a19f3d2,David Lord,David Lord,0.95,False,
45946028e77ed68d64869f565b688aff0914638c,David Lord,David Lord,0.966,False,
15756da1f02fb997bdcc77f502a471e5466e56a2,David Lord,David Lord,0.84,False,
9d829934226a34c866ef56e6dacc15c423dd02cd,David Lord,David Lord,0.95,False,
01d2f725d3fd243951607712fa67a6f3ec45dd8e,David Lord,David Lord,0.7933333333333334,False,
094b116c7fafd7716de2a4b729b756868f4db3ab,David Lord,David Lord,0.815,False,
75c4ea24c2debbb4ea797389e0eee4a38ecc8ac4,David Lord,David Lord,0.76,False,
e97f6e22e6edbe35d0826766aa0995ffec9b4d77,David Lord,David Lord,0.99,False,
0f7b3a4f26dfbbe453a504abd4a8bcbf49194d46,David Lord,David Lord,0.93,False,
fe1bf3c8213c56e045ead8afa84773f181b3dab6,David Lord,David Lord,0.51,False,
2c97ed985eaef9663bc72b1bc6b6d35c7d69e60d,David Lord,David Lord,0.98,False,
9e39c506e0e20285f17409fc0d555f86c0ddac14,David Lord,David Lord,0.88,False,
4fc48200a58907ffdf136961b84ef7d19192e6ef,David Lord,David Lord,0.95,False,
4d2a3ab2e07e36b56d09e16f0836dbd0bdd7b34c,David Lord,David Lord,0.89,False,
1e112cccaa94dd47e43f9466d859730c412aff1a,David Lord,David Lord,0.99,False,
d625d411047f335bb8586be3064c7c735ccb0cda,David Lord,David Lord,0.85,False,
448368e226c8edd1077cf8e5a12ddaa9222b8ec9,David Lord,David Lord,0.91,False,
29c055a2b4327d94c5aaf66ae00514199ff146cc,David Lord,David Lord,0.96,False,
c5d3f806d761432e87398d3ecab2f042a3ab617e,David Lord,David Lord,0.84,False,
9491bf8695be9b24036b3d966d9c43b46f0ddc23,David Lord,David Lord,0.77,False,
d63c2bc4178b0a371ee53c9d94b73c7be3174c9d,David Lord,David Lord,0.95,False,
723e6650048bc8097da20b23ebddcd4c0ad6bc61,David Lord,David Lord,0.91,False,
89c87240b6ef4f9663b4bb351d66cb8a50460795,David Lord,David Lord,0.8765000000000001,False,
4c564779d159acadacc078988f7a40a3e5794eed,David Lord,David Lord,0.95,False,
715a9a3e7bd65421c36428ba9d4a1ee06b98bbc1,David Lord,David Lord,0.94,False,
bce8ec75ebde8a7f49fbc3a9825e667d7327c64d,David Lord,David Lord,1.0,False,
e0cd80c6bff0d5ca3720f2f8dcac21274827caa5,David Lord,Armin Ronacher,0.5158333333333335,True,predicted_label_mismatch
1172728a683e0241400d991df672818ed9b2eb0c,David Lord,David Lord,0.89,False,
5bc0d15359b73afcb324eb696f9caeb362efa7cc,David Lord,David Lord,0.99,False,
cce6e7dccc73c0bd86ab0c978a033bf85daa0845,David Lord,David Lord,0.98,False,
641fdeaf989c31125289390fe62601b879d1fae1,David Lord,David Lord,0.5325714285714285,False,
465922e5f1cb76cf669a38afe25facde2176b9f0,David Lord,David Lord,0.91,False,
d13e41ddefb89d42fda61caf5921dc60b66403e1,David Lord,David Lord,0.79,False,
01e2d8066062fa799aebab98dbb94843bff33b9c,David Lord,David Lord,0.84,False,
6162ecef19823310c316a1a287d3c3abda48b2aa,David Lord,David Lord,0.68,False,
8207b1563e1878d8943471d74c9b311bcb195bf7,David Lord,David Lord,0.66,False,
9560f22bb65d7c06d10ea3dfe3d7a81a73f68af2,David Lord,David Lord,0.87,False,
817903c9c1f4c5c6e063edc971ccc75c5c94af49,David Lord,David Lord,0.9,False,
59f7966e3192bcf478a213ba0aa9cd3bda7da4e4,David Lord,David Lord,0.87,False,
fb845b90328278f4a557f898024a53800752fd53,David Lord,David Lord,0.95,False,
77b98a2762b358b1e90c350a33971a91f8a9375d,David Lord,David Lord,0.84,False,
491d331e6e0a7915c9e6d9b3287688ac7a3f56ca,David Lord,David Lord,0.73,False,
851eaa4db7cef513dae35286d816867d68a72049,David Lord,David Lord,0.89,False,
417bc336de7350f91378183e88cb35c1ef8c75c5,David Lord,David Lord,0.82,False,
a89bdb3395b22c963456d1fcdebbd77c5c6f618c,David Lord,David Lord,0.82,False,
85fa8aabf5a7bd0adf204f0c2dacbba1fa6683de,David Lord,David Lord,0.84,False,
66b1b752da1ccc67c1073d4a99c4141a1b2be445,David Lord,David Lord,0.77,False,
c74f46979a8b8358437bd7f76e478d04248a9c72,David Lord,David Lord,0.85,False,
ed1f6047271dc7ba1ee9c82e0c257b8ac406e80c,David Lord,David Lord,0.8041666666666667,False,
2efb565fbc293c9395e735316024d56e03fb0350,David Lord,David Lord,0.94,False,
1c35b98f0bcb1a1362cdfb1663992e6526e63a67,David Lord,David Lord,0.6073809523809524,False,
97ad0859128a1e6f2ec3efb9efc46c7c40646318,David Lord,David Lord,0.9,False,
330792e10b6d05788700f269f7da339bec1bfda9,Hsiaoming Yang,Dag Odenhall,0.32,True,predicted_label_mismatch;low_confidence<0.5
7d4703e98ab64fa29f6ca50b72ca5a4548121bb8,Hsiaoming Yang,David Lord,0.49,True,predicted_label_mismatch;low_confidence<0.5
ad7ed87f5ea9484a15b9c6e1c3907584dfa91115,David Lord,David Lord,0.78,False,
f071562ec007b629d5cdc1374f8df45b74acbb7c,Markus Unterwaditzer,Markus Unterwaditzer,0.62,False,
851ca95778ded1b4b97fa92ddd45ab5b43fdcd90,Grey Li,Grey Li,0.69,False,
3a8cc3766363a6d4376a08263b70e6a143b32221,David Lord,David Lord,0.47,True,low_confidence<0.5
7e4e6eced3b0d3e48261f85e365108b82ee77610,David Lord,David Lord,0.7675,False,
8020d5eac9e4bb0e40a47b82ca95713ee78fc73c,David Lord,David Lord,0.99,False,
5436dddf64f0103088c4ca212f16efa40c88766a,David Lord,David Lord,0.87,False,
9bc329c0c9dcdb5a3a6919f31542b6e7453d8aa8,David Lord,David Lord,0.91,False,
0932d8f428ae6c7cb6615a6a146e417eb182ec4d,David Lord,David Lord,0.88,False,
82e66848e8ab44d58e483b6b92eea5f04627c422,David Lord,David Lord,0.37,True,low_confidence<0.5
a35fc3cd6bad4ba8891af75fb9a1661f979cbb0a,David Lord,David Lord,0.78,False,
470112dd6e708a18eb4ec1daa10c4ea276620dbf,David Lord,David Lord,0.905,False,
3a2f396265aa052892a0f432b058b65588d331b8,David Lord,David Lord,0.77,False,
d24bb9ee32357ac9cd122932ede32ca486431f0e,David Lord,David Lord,0.74,False,
c23a63a185104b4dc39fe53d82254059c5ff4727,Armin Ronacher,Armin Ronacher,0.88,False,
2ef2000a39541d8424f3163ef5feeabacc81e681,Armin Ronacher,Armin Ronacher,0.84,False,
1a2dc6f205003cd2307b33927b8628a3d97b7ce6,Armin Ronacher,Armin Ronacher,0.53,False,
c52e1b7388c17466a551391cdf81964bf0b7aef0,ThiefMaster,ThiefMaster,0.57,False,
d6df70de809a51a4e1cfbb58f486e8d97a2eb439,David Lord,David Lord,0.67,False,
602c771327961ec28051b8fb60ba70e2091df565,Grey Li,Grey Li,0.61,False,
9520fbdcb21a43e3c30225c6643e7dd2d4c4a692,Hsiaoming Yang,Hsiaoming Yang,0.63,False,
4556ab2e06c73920ca3e748bbbb5505ea9f6deea,David Lord,David Lord,0.86,False,
8a5e389da06f7bb7cf5a364edbc47f0e6e7d1771,Grey Li,Armin Ronacher,0.5266666666666667,True,predicted_label_mismatch
4c9bf6e4b512fe6090e04ad1c690ec2652b36f0b,Hsiaoming Yang,Hsiaoming Yang,0.66,False,
58ea360d431d7d2d430d08d89a75dd70946fb263,Grey Li,Grey Li,0.6,False,
db56e3866685bdd43ac57e5bade696dba56ee707,David Lord,David Lord,0.82,False,
604cc758fb6601782745572452715fc295dda011,David Lord,Armin Ronacher,0.8475,True,predicted_label_mismatch
27a7171d42c878d5d9094c0117466e862ff91000,David Lord,David Lord,0.78,False,
b786585b8f5302d707a66fd306f0c79946b408f0,Hsiaoming Yang,Markus Unterwaditzer,0.33,True,predicted_label_mismatch;low_confidence<0.5
28d0f66c1f5a6a9d3f0c229822e917d115fa5aea,David Lord,David Lord,0.79,False,
05e3840cc2a3ac6233edacc75fb38ff866d6bcbd,David Lord,David Lord,0.91,False,
a43a439c7a839edc8c5ac7062acb694eceb99e55,David Lord,David Lord,0.99,False,
e296a67a08810d2395e8baa2c1b82ce5508fe808,David Lord,David Lord,0.96,False,
411b08ff8bcd30aca15f2dc0be5f633879c633db,Hsiaoming Yang,Hsiaoming Yang,0.6,False,
eab030f9f5f8f488362fd359a82e000991a1e7d5,David Lord,David Lord,0.74,False,
94fd3edf3185ea20f1b3af62c247e031cd8136dd,Grey Li,Armin Ronacher,0.6325,True,predicted_label_mismatch
f7983ae96a5da9c7763ebd65947fb6032e2df36c,David Lord,David Lord,0.44,True,low_confidence<0.5
2bec58fd6e8c26b6484bf7d5b89814744ae5cfcf,David Lord,David Lord,0.85,False,
3012d20a3f24c8c8afa4be754d6f198506f72286,David Lord,David Lord,0.82,False,
c2bac6de8c51b4ad687f04d5794ce9c6afdf38d8,David Lord,David Lord,0.9,False,
c11fe5d00702622f8c31fd72ee1a249c175a0b57,David Lord,David Lord,0.83,False,
0a339545551b5303fb2750e6e5b0e72acbea60d4,David Lord,David Lord,0.9025,False,
54f3d2131d2abd633288b4810eb95ba40b0a7956,David Lord,David Lord,0.74,False,
26f413e1e55d3b57fa164114b39f6cf74669591a,David Lord,David Lord,0.78,False,
06f96df67e291caeaeb09ad296aa368c80cc1a58,David Lord,David Lord,0.85,False,
40745bb338c45498ca19010175f341332ab2eefb,David Lord,David Lord,0.77,False,
ffca68fc86718b133668f341ddd8c2635d7e29ec,David Lord,David Lord,0.77,False,
333865ea34acefbca565170881ff403fd7840d57,David Lord,David Lord,0.7306666666666666,False,
eebc0edfddba9687f82f4868f85714c0c7bb3d84,David Lord,David Lord,0.79,False,
22e072379b9fcffd229cdd239dd3ff5ed4eed571,Hsiaoming Yang,Hsiaoming Yang,0.67,False,
60eecb547d8af9916c55163c7356999ca2d5ffb9,Hsiaoming Yang,Hsiaoming Yang,0.66,False,
2433522d2967b8a5e46f16de587a8fac5088a47c,Armin Ronacher,Armin Ronacher,0.74,False,
3738f7ff99661fa0319ebe2d8228ad8c479fb46a,David Lord,David Lord,0.82,False,
f2cf4d04494cd9d57da6be05debc0967888dd927,David Lord,David Lord,0.85,False,
8bdf820e9b9c166883ef9717e127ba46ebe43cae,David Lord,David Lord,0.84,False,
2949306b7bc44e3f74e42e8277dfe13475b350eb,David Lord,David Lord,0.88,False,
87c2e121e0bf32f5234eabbf4773a82f9d5523d2,David Lord,David Lord,0.9,False,
c3a997864efc0dfa725f21248ba0fc21a9682faa,David Lord,David Lord,0.81,False,
22708b048d224a5590fa28d86ca02bac52294f90,David Lord,David Lord,0.75,False,
2beedabaafb16f2ba255c54c0875beb0d43664fd,David Lord,David Lord,0.94,False,
8ff0cef6b9ecee2c0bc31774b33cb88632dc79db,David Lord,David Lord,0.92,False,
382b13581ed44e0bc740968353bb5a25945bafdf,David Lord,David Lord,0.85,False,
0570393bc471d72eca128ded5edc868f13a87b0a,Grey Li,Grey Li,0.72,False,
e21abd9da5fa755d3af96091ab3a181b7d6498b5,David Lord,David Lord,0.93,False,
213afec771a92e20516e5ea468bdd2186915f186,David Lord,David Lord,0.8766666666666666,False,
8a1f3626c5b21191fd02cc4eb72cb3ff62d240e3,David Lord,David Lord,0.61,False,
83b5625f0c1842a7837bc3326319a64b02a45e44,David Lord,David Lord,0.77,False,
2cba0d77eef983b605bf2f5c85a9d02fe212eda0,David Lord,Armin Ronacher,0.4915,True,predicted_label_mismatch;low_confidence<0.5
03a2996bb89a0f35f82beb389788539ceb58ba46,David Lord,David Lord,0.8,False,
8bddd3bf4da669717acea4fa71cdccc433090570,David Lord,Armin Ronacher,0.98,True,predicted_label_mismatch
72115ec84b06688132eba5c88dc9c4eb9c6edff4,David Lord,David Lord,0.54,False,
7fb2ddcaf613438820a4c095ba9c972e41fc154b,David Lord,David Lord,0.85,False,
94aaa2457927c59d4df2a616d24f640ee8454966,David Lord,David Lord,0.7933333333333333,False,
ae30fe7de00e2afa1835062a26f2c2f3f4e42e4b,David Lord,Armin Ronacher,0.5365476190476189,True,predicted_label_mismatch
8c2c802f19cf220d6e177414d315dcc6be6ac759,David Lord,David Lord,0.76,False,
af32ea0b9449a2f4aeb858f546cdfea7254342fb,David Lord,David Lord,0.9403333333333334,False,
f9c6f389ac71b1354a07925785ea4738bf5ba496,David Lord,David Lord,0.8933333333333334,False,
9bf5c3b3a3bdc3f2f2dcca2b5747378470d0d354,David Lord,David Lord,0.77,False,
310fbfcf64f40f237068fddbbbe45315f9935eca,David Lord,David Lord,0.88,False,
a9a078c93f412094492ea547492d697ff48ee0cd,David Lord,David Lord,0.8083333333333335,False,
4309c7c6ea51e5797604c43ba858e5ebe1fb1674,David Lord,David Lord,0.93,False,
79f34f1769477d9909e4fe0830c48b04208c50fc,Hsiaoming Yang,Hsiaoming Yang,0.6,False,
cf5525f98a2a9a15f6bb93b050dfd43f2bd90d97,David Lord,David Lord,0.77,False,
4a7db6647407de076daf31f1dd766388128f9a3d,David Lord,David Lord,0.9,False,
8cec2010c0564bbd6e1f9cd8881404f70178247f,Armin Ronacher,Armin Ronacher,0.72,False,
82f0d120deb9ea52237d95a14a4a619b01d06f80,David Lord,David Lord,0.92,False,
f808c20139649b747f604492bc33b61a7dd3e13a,David Lord,David Lord,1.0,False,
401423df063e82bdac25c5b94ed4edc33e05de5e,David Lord,David Lord,0.485,True,low_confidence<0.5
b16592aba0e9c60c9b3329c884bd9236a35168c0,David Lord,David Lord,0.79,False,
303a3d24a6491f61599f2412388267dc4c677cc9,David Lord,David Lord,0.9,False,
b0c1da1e7ee66084b429a413541e179299de31a2,David Lord,David Lord,0.9533333333333333,False,
624895620aa253c076bc021b520e91d20b51d7c9,David Lord,David Lord,0.915,False,
5f42989ce31e90b8de9d733109c7e285de8237c7,David Lord,David Lord,0.89,False,
cc6c618f4d8a0ba4bc648f5a6ec226df4f8b7529,David Lord,David Lord,0.95,False,
4462cc57c8fab7967fd26a94f9f3f1417dffa2b4,David Lord,David Lord,0.88,False,
d72612d11e4f4e5d682c8986acb42ae5e8e97e4a,David Lord,David Lord,0.85,False,
f739149456ba3348af2513aea1fdc6c46c258abe,Grey Li,Grey Li,0.68,False,
095d36a88473dce2974de38e697c5abe6fa33a36,David Lord,David Lord,0.65,False,
a2ea18693c763c3d61ddf74cdb20fd015d193bd1,David Lord,David Lord,0.8516666666666666,False,
cc51ace823d4e1ca2d3178aba0bbb742fe6049a5,Hsiaoming Yang,Hsiaoming Yang,0.4868333333333333,True,low_confidence<0.5
08e61ea200d04326f8f40a3130ef613f84cd854d,Hsiaoming Yang,Hsiaoming Yang,0.59,False,
47a00864c35f3266fa098744c65496bec601977b,David Lord,David Lord,0.79,False,
2411707492d59eff68a3cf6d306eed91fceb6344,David Lord,David Lord,0.97,False,
16d83d6bb413bec09a656a659b98d897e7abcc81,David Lord,Armin Ronacher,0.44,True,predicted_label_mismatch;low_confidence<0.5
c3dd7b8e4c9e322c413f4a49e5d15aceafd17c2d,David Lord,David Lord,0.74,False,
c3e2ff2afa223dbe9a780345af06a57b37bbb28f,David Lord,David Lord,0.63,False,
46dc14664f8214c2201621e43b660fb4b78217ad,David Lord,David Lord,0.64,False,
abba4b2a74634bc33a85cf5d512de473f0a3bfaf,David Lord,Armin Ronacher,0.56,True,predicted_label_mismatch
2f9be68a81346f7fb3e6f892e0debd2fbc36f2bf,Grey Li,Grey Li,0.6,False,
8c0d8c1c147a2534c8ed60f7dc62080371126c18,David Lord,Armin Ronacher,0.28,True,predicted_label_mismatch;low_confidence<0.5
0cbe698958f81efe202e71ac07446b87ad694789,David Lord,Armin Ronacher,0.32,True,predicted_label_mismatch;low_confidence<0.5
ab4142215d836b0298fc47fa1e4b75408b9c37a0,David Lord,David Lord,0.91,False,
465b48ed4e4af52493df1febe4687f53032a5e0a,David Lord,David Lord,0.95,False,
1ed756a5238f38163cd04b152975a7d4ea945c7e,David Lord,David Lord,0.86,False,
d8bf589d4835ab03daee3101a91c80ee648e72b6,David Lord,David Lord,0.94,False,
18c9db47940c1195809a0c82fcb85601c3f4df46,David Lord,David Lord,0.45,True,low_confidence<0.5
aab4c8c7452ba198c6096face53ac2b7cc6460b8,David Lord,David Lord,0.32,True,low_confidence<0.5
0e1e9a04aaf29ab78f721cfc79ac2a691f6e3929,David Lord,David Lord,0.93,False,
b178e89e4456e777b1a7ac6d7199052d0dfdbbbe,David Lord,David Lord,0.9433333333333332,False,
b354c37e57d1c27bbc929e2103570b4439a913ed,David Lord,Armin Ronacher,0.65,True,predicted_label_mismatch
fce1885f7614c60c7cd8e4a4eadc5b99fe036264,David Lord,David Lord,0.93,False,
746b91dfced525651c9b71a3bd075a78d2b9262f,David Lord,David Lord,0.87,False,
1e84c67beb3825564a581d76de0fcc69d57570cf,David Lord,David Lord,0.99,False,
3a0ea726bd45280de3eb3042784613a676f68200,David Lord,David Lord,0.88,False,
